Date+A1,Open,High,Low,Close,Volume,3M_before,Close_3M_before,3M_UP/DOWN,6M_before,Close_6M_before,6M_UP/DOWN,9M_before,Close_9M_before,9M_UP/DOWN,12_before,Close_12_before,12M_UP/DOWN
11/03/18,590.52,598.23,590.26,590.35,217159270,10/12/18,,,10/09/18,,,10/06/18,541.01,0,10/03/18,523.89,0
11/03/21,591.37,604.51,591.14,603.58,111154836,10/12/21,623.11,1,10/09/21,548.72,0,10/06/21,547.51,0,10/03/21,,
11/03/22,604.09,604.46,598.92,600.22,88353428,10/12/22,622.82,1,10/09/22,542.83,0,10/06/22,545.19,0,10/03/22,521.73,0
11/03/23,598,602.26,595.21,602.05,84612136,10/12/23,622.4,1,10/09/23,540.66,0,10/06/23,539.66,0,10/03/23,524.48,0
11/03/24,601.53,613.55,600.89,613.08,92158026,10/12/24,,,10/09/24,550.24,0,10/06/24,531.62,0,10/03/24,526.21,0
11/03/25,614.19,617.43,612.35,614.3,72985242,10/12/25,,,10/09/25,,,10/06/25,527.78,0,10/03/25,533.95,0
11/03/28,613.47,616.83,612.01,614.51,74641232,10/12/28,615.38,1,10/09/28,548.64,0,10/06/28,535.48,0,10/03/28,,
11/03/29,615.91,615.97,608.76,614.04,80137700,10/12/29,617.51,1,10/09/29,546.53,0,10/06/29,517.77,0,10/03/29,535.94,0
11/03/30,617.93,624.71,617.86,624.14,94416014,10/12/30,611.3,0,10/09/30,545.46,0,10/06/30,518.87,0,10/03/30,534.42,0
11/03/31,624.97,626.06,622.97,622.97,88393114,10/12/31,,,10/09/30,545.46,0,10/06/30,518.87,0,10/03/31,535.64,0
11/04/01,627.59,635.09,627.23,634.48,98578933,11/01/01,,,10/10/01,544.16,0,10/07/01,509.33,0,10/04/01,543.01,0
11/04/04,634.17,636.53,634.17,634.69,74143698,11/01/04,617.35,0,10/10/04,537.68,0,10/07/04,,,10/04/04,,
11/04/05,634.47,635.69,630.8,634.61,93105050,11/01/05,613.47,0,10/10/05,544.36,0,10/07/05,506.63,0,10/04/05,,
11/04/06,637.19,639.76,633.16,637.69,93692097,11/01/06,616.55,0,10/10/06,549.03,0,10/07/06,517.88,0,10/04/06,545.14,0
11/04/07,637.35,638.88,633.85,633.91,95378711,11/01/07,614.23,0,10/10/07,549.52,0,10/07/07,521.86,0,10/04/07,542.76,0
11/04/08,636.62,638.33,635.27,636.91,89804675,11/01/08,,,10/10/08,551.08,0,10/07/08,525.56,0,10/04/08,538.04,0
11/04/11,637.19,637.19,631.73,635.06,90289937,11/01/11,614.44,0,10/10/11,553.07,0,10/07/11,,,10/04/11,,
11/04/12,631.42,632.36,624.83,626.05,119253333,11/01/12,625.25,0,10/10/12,552.82,0,10/07/12,529.4,0,10/04/12,544.95,0
11/04/13,628.2,634.25,627.84,632.23,119690160,11/01/13,625.22,0,10/10/13,563.99,0,10/07/13,538.97,0,10/04/13,543.25,0
11/04/14,631.06,632.63,626.2,629.63,85397174,11/01/14,625.2,0,10/10/14,565.95,0,10/07/14,540.25,0,10/04/14,547.77,0
11/04/15,631.02,633.7,630.06,632.46,125010045,11/01/15,,,10/10/15,568.96,0,10/07/15,535.18,0,10/04/15,549.08,0
11/04/18,632.34,632.43,616.7,619.18,108662784,11/01/18,630.74,1,10/10/18,570.9,0,10/07/18,,,10/04/18,,
11/04/19,620.63,623.88,620,620.78,101360993,11/01/19,625.22,1,10/10/19,568.11,0,10/07/19,523.48,0,10/04/19,537.88,0
11/04/20,624.26,639.23,624.26,638.26,124423339,11/01/20,618.87,0,10/10/20,571.14,0,10/07/20,519.84,0,10/04/20,547.21,0
11/04/21,641.12,643.64,640.81,642.23,83177512,11/01/21,622.07,0,10/10/21,578.25,0,10/07/21,522.74,0,10/04/21,544.83,0
11/04/26,641.81,647.9,641.15,647.6,68541810,11/01/26,628.29,0,10/10/26,579.38,0,10/07/26,541.16,0,10/04/26,553.57,0
11/04/27,648.85,654.03,648.31,652,94020847,11/01/27,630.68,0,10/10/27,575.44,0,10/07/27,541.82,0,10/04/27,538.4,0
11/04/28,655.79,657.7,653.76,657.39,136906615,11/01/28,626.41,0,10/10/28,577.68,0,10/07/28,539.13,0,10/04/28,531.25,0
11/04/29,658.22,660.86,656.49,660.86,91477015,11/01/29,,,10/10/29,578.36,0,10/07/29,535.01,0,10/04/29,537.15,0
11/05/02,664.08,667.98,662.26,662.27,75914809,11/02/02,632.47,0,10/11/02,582.8,0,10/08/02,547.85,0,10/05/02,,
11/05/03,661.52,661.81,655.13,659.71,139533676,11/02/03,633.43,0,10/11/03,580.01,0,10/08/03,549.08,0,10/05/03,539.22,0
11/05/04,658.92,661.96,647.5,648.92,168199100,11/02/04,635.52,0,10/11/04,589.62,0,10/08/04,551.04,0,10/05/04,524.84,0
11/05/05,651.5,653,642.52,648.85,168122698,11/02/05,,,10/11/05,591.08,0,10/08/05,551.38,0,10/05/05,519.6,0
11/05/06,650.08,659.08,647.52,658.54,157843342,11/02/06,,,10/11/06,,,10/08/06,545.29,0,10/05/06,514.84,0
11/05/09,655.7,658.79,650.68,652.63,106178822,11/02/09,645.27,0,10/11/09,594.3,0,10/08/09,553.11,0,10/05/09,,
11/05/10,654.82,662.56,654.13,660.17,89290758,11/02/10,646.2,0,10/11/10,588.48,0,10/08/10,547.26,0,10/05/10,525.02,0
11/05/11,662.2,665.38,657.52,659.64,110986115,11/02/11,648.95,0,10/11/11,588.11,0,10/08/11,535.49,0,10/05/11,526.3,0
11/05/12,655.49,655.49,648.09,655.16,136993758,11/02/12,,,10/11/12,589.01,0,10/08/12,533.48,0,10/05/12,539.44,0
11/05/13,658.28,660.85,651.61,652.5,97370453,11/02/13,,,10/11/13,,,10/08/13,531.78,0,10/05/13,544.9,0
11/05/16,648.34,651.86,642.66,650.94,99163580,11/02/16,652.47,1,10/11/16,582.69,0,10/08/16,532,0,10/05/16,,
11/05/17,648.42,649.49,640.08,640.36,98815033,11/02/17,651.39,1,10/11/17,585.88,0,10/08/17,540.32,0,10/05/17,527.98,0
11/05/18,644.17,646.89,640.75,643.78,79489143,11/02/18,653.1,1,10/11/18,597.38,0,10/08/18,538.91,0,10/05/18,535.48,0
11/05/19,646.71,653.07,645.05,648.69,92948338,11/02/19,,,10/11/19,598.41,0,10/08/19,529.93,0,10/05/19,520.77,0
11/05/20,649.54,653.08,639.12,641.81,144750876,11/02/20,,,10/11/20,,,10/08/20,523.56,0,10/05/20,509.49,0
11/05/23,637.22,637.58,628.15,629.13,102888801,11/02/23,631.66,1,10/11/23,586.63,0,10/08/23,524.13,0,10/05/23,,
11/05/24,629.82,635.58,629.82,631.97,90607718,11/02/24,625.45,0,10/11/24,596.88,0,10/08/24,517.11,0,10/05/24,504.87,0
11/05/25,628.17,634.2,625.73,633.25,122574825,11/02/25,631.56,0,10/11/25,602.23,0,10/08/25,513.65,0,10/05/25,491.62,0
11/05/26,635.26,636.86,627.04,628.93,120343393,11/02/26,,,10/11/26,599.72,0,10/08/26,515.44,0,10/05/26,500.41,0
11/05/27,633.17,636.07,629.91,633.3,85752599,11/02/27,,,10/11/27,,,10/08/27,519.01,0,10/05/27,516.27,0
11/05/30,634.05,636.67,632.67,633.71,44813599,11/02/28,639.16,1,10/11/30,586.34,0,10/08/30,516.24,0,10/05/30,,
11/05/31,637.62,646.91,637.62,644.78,129459519,11/02/28,639.16,0,10/11/30,586.34,0,10/08/31,517.45,0,10/05/31,519.01,0
11/06/01,645.47,646.62,637.27,638.97,99047959,11/03/01,635.75,0,10/12/01,601.82,0,10/09/01,531.06,0,10/06/01,519.88,0
11/06/02,634.54,634.75,627.4,627.4,63358407,11/03/02,631.59,1,10/12/02,610.92,0,10/09/02,531.49,0,10/06/02,520.06,0
11/06/03,629.72,631.26,623.25,629.92,84822443,11/03/03,635.28,1,10/12/03,610.41,0,10/09/03,535.66,0,10/06/03,526.75,0
11/06/06,628.14,630.88,626.06,627.9,69943222,11/03/06,,,10/12/06,611.9,0,10/09/06,537.41,0,10/06/06,,
11/06/07,628.48,632.87,628.04,629.1,75981579,11/03/07,630.49,1,10/12/07,616.05,0,10/09/07,534.17,0,10/06/07,513.22,0
11/06/08,627.21,627.73,619.66,624.74,91704838,11/03/08,631.18,1,10/12/08,613.43,0,10/09/08,538.03,0,10/06/08,509.37,0
11/06/09,624.54,635.13,623.29,633.29,89758231,11/03/09,628.93,0,10/12/09,611.78,0,10/09/09,543.12,0,10/06/09,519.74,0
11/06/10,632.67,634.98,624.4,625.63,91925134,11/03/10,622.27,0,10/12/10,615.68,0,10/09/10,542.85,0,10/06/10,526.77,0
11/06/13,626.29,629.62,623.08,626.65,42911445,11/03/13,,,10/12/13,618.3,0,10/09/13,546.68,0,10/06/13,,
11/06/14,631.03,638.42,631.03,636.45,82349130,11/03/14,605.12,0,10/12/14,618.05,0,10/09/14,547.93,0,10/06/14,533.54,0
11/06/15,634.57,636.61,627.41,629.18,89852211,11/03/15,586.83,0,10/12/15,617.59,0,10/09/15,546.73,0,10/06/15,537.49,0
11/06/16,626.32,628.08,620.42,628.07,108490377,11/03/16,576.24,0,10/12/16,618.01,0,10/09/16,545.76,0,10/06/16,538.4,0
11/06/17,625.88,636.53,621.76,631.95,195913865,11/03/17,588.8,0,10/12/17,614.49,0,10/09/17,542.99,0,10/06/17,541.25,0
11/06/20,628.07,631.25,623.74,630.57,73417148,11/03/20,,,10/12/20,617.9,0,10/09/20,549.98,0,10/06/20,,
11/06/21,633.84,642.17,633.61,642.17,89079780,11/03/21,603.58,0,10/12/21,623.11,0,10/09/21,548.72,0,10/06/21,547.51,0
11/06/22,642.02,644.19,640.46,641.56,83853050,11/03/22,600.22,0,10/12/22,622.82,0,10/09/22,542.83,0,10/06/22,545.19,0
11/06/23,640.46,640.46,628.67,630.96,95224218,11/03/23,602.05,0,10/12/23,622.4,0,10/09/23,540.66,0,10/06/23,539.66,0
11/06/24,633.62,641.59,627.67,629.19,105015603,11/03/24,613.08,0,10/12/24,,,10/09/24,550.24,0,10/06/24,531.62,0
11/06/27,627.68,630.81,626.06,627.7,75437318,11/03/27,,,10/12/27,615.06,0,10/09/27,548.71,0,10/06/27,,
11/06/28,630.07,633.49,625.29,632.59,98390824,11/03/28,614.51,0,10/12/28,615.38,0,10/09/28,548.64,0,10/06/28,535.48,0
11/06/29,635.95,645.31,635.95,643.79,104815855,11/03/29,614.04,0,10/12/29,617.51,0,10/09/29,546.53,0,10/06/29,517.77,0
11/06/30,645.46,651.64,643.71,651.43,92010587,11/03/30,624.14,0,10/12/30,611.3,0,10/09/30,545.46,0,10/06/30,518.87,0
11/07/01,651.26,656.99,649.77,655.14,91568111,11/04/01,634.48,0,11/01/01,,,10/10/01,544.16,0,10/07/01,509.33,0
11/07/04,656.24,658.78,655.72,658.1,57141111,11/04/04,634.69,0,11/01/04,617.35,0,10/10/04,537.68,0,10/07/04,,
11/07/05,657.28,660.62,656.78,657.73,75007044,11/04/05,634.61,0,11/01/05,613.47,0,10/10/05,544.36,0,10/07/05,506.63,0
11/07/06,657.67,658.79,654.35,656.99,87753768,11/04/06,637.69,0,11/01/06,616.55,0,10/10/06,549.03,0,10/07/06,517.88,0
11/07/07,659.96,664.09,657.97,661.2,94082054,11/04/07,633.91,0,11/01/07,614.23,0,10/10/07,549.52,0,10/07/07,521.86,0
11/07/08,663.48,665.27,654.25,655.29,101908389,11/04/08,636.91,0,11/01/08,,,10/10/08,551.08,0,10/07/08,525.56,0
11/07/11,653.08,653.32,636.62,639.85,111557643,11/04/11,635.06,0,11/01/11,614.44,0,10/10/11,553.07,0,10/07/11,,
11/07/12,638.64,639.03,620.26,635.22,148116935,11/04/12,626.05,0,11/01/12,625.25,0,10/10/12,552.82,0,10/07/12,529.4,0
11/07/13,634.69,644.3,634.61,643.41,96966827,11/04/13,632.23,0,11/01/13,625.22,0,10/10/13,563.99,0,10/07/13,538.97,0
11/07/14,640.93,642.97,637.01,638.06,86690458,11/04/14,629.63,0,11/01/14,625.2,0,10/10/14,565.95,0,10/07/14,540.25,0
11/07/15,635.98,641.06,632.04,638.34,113362944,11/04/15,632.46,0,11/01/15,,,10/10/15,568.96,0,10/07/15,535.18,0
11/07/18,635.36,635.51,626.76,627.91,94524700,11/04/18,619.18,0,11/01/18,630.74,1,10/10/18,570.9,0,10/07/18,,
11/07/19,630.84,638.39,630.49,635.2,93761997,11/04/19,620.78,0,11/01/19,625.22,0,10/10/19,568.11,0,10/07/19,523.48,0
11/07/20,638.69,641.22,633.87,637.83,91650435,11/04/20,638.26,1,11/01/20,618.87,0,10/10/20,571.14,0,10/07/20,519.84,0
11/07/21,639.62,645.84,631.21,643.19,114039535,11/04/21,642.23,0,11/01/21,622.07,0,10/10/21,578.25,0,10/07/21,522.74,0
11/07/22,642.5,648.41,641.91,646.49,83370064,11/04/22,,,11/01/22,,,10/10/22,578.17,0,10/07/22,535.8,0
11/07/25,642.96,649.55,641.1,648.21,68981020,11/04/25,,,11/01/25,621.13,0,10/10/25,581.48,0,10/07/25,,
11/07/26,649.82,651.22,643.93,647.66,83703182,11/04/26,647.6,0,11/01/26,628.29,0,10/10/26,579.38,0,10/07/26,541.16,0
11/07/27,646.24,646.66,635.89,639.11,97925495,11/04/27,652,1,11/01/27,630.68,0,10/10/27,575.44,0,10/07/27,541.82,0
11/07/28,636.61,637.04,626.56,632.66,119970645,11/04/28,657.39,1,11/01/28,626.41,0,10/10/28,577.68,0,10/07/28,539.13,0
11/07/29,630.07,632.59,622.59,630.15,102942288,11/04/29,660.86,1,11/01/29,,,10/10/29,578.36,0,10/07/29,535.01,0
11/08/01,631.55,640.86,613.91,613.91,112079781,11/05/01,,,11/02/01,633.12,1,10/11/01,578.91,0,10/08/01,,
11/08/02,610.7,612,596.94,598.66,130982252,11/05/02,662.27,1,11/02/02,632.47,1,10/11/02,582.8,0,10/08/02,547.85,0
11/08/03,597.27,597.29,576.96,584.48,163978832,11/05/03,659.71,1,11/02/03,633.43,1,10/11/03,580.01,0,10/08/03,549.08,0
11/08/04,585.71,592.32,561.41,563.47,175430554,11/05/04,648.92,1,11/02/04,635.52,1,10/11/04,589.62,1,10/08/04,551.04,0
11/08/05,563.19,565.42,542.11,548.97,219209273,11/05/05,648.85,1,11/02/05,,,10/11/05,591.08,1,10/08/05,551.38,1
11/08/08,545.12,551.48,519.43,520.43,190217193,11/05/08,,,11/02/08,645.53,1,10/11/08,590.91,1,10/08/08,,
11/08/09,518.31,528.66,485.74,522.43,249455161,11/05/09,652.63,1,11/02/09,645.27,1,10/11/09,594.3,1,10/08/09,553.11,1
11/08/10,523.52,539.23,493.98,498.86,226437985,11/05/10,660.17,1,11/02/10,646.2,1,10/11/10,588.48,1,10/08/10,547.26,1
11/08/11,499.05,517.81,490.02,515.61,187005781,11/05/11,659.64,1,11/02/11,648.95,1,10/11/11,588.11,1,10/08/11,535.49,1
11/08/12,513.99,534.76,506.37,533.03,136342062,11/05/12,655.16,1,11/02/12,,,10/11/12,589.01,1,10/08/12,533.48,1
11/08/15,535.58,542.93,534.98,535.87,83806726,11/05/15,,,11/02/15,651.2,1,10/11/15,593.94,1,10/08/15,,
11/08/16,531.29,531.89,520.12,531.89,93037466,11/05/16,650.94,1,11/02/16,652.47,1,10/11/16,582.69,1,10/08/16,532,1
11/08/17,528.63,533.55,521.26,527.65,84898350,11/05/17,640.36,1,11/02/17,651.39,1,10/11/17,585.88,1,10/08/17,540.32,1
11/08/18,522.74,522.74,492.09,497.55,140449178,11/05/18,643.78,1,11/02/18,653.1,1,10/11/18,597.38,1,10/08/18,538.91,1
11/08/19,495.8,496.74,475.26,487.3,164441759,11/05/19,648.69,1,11/02/19,,,10/11/19,598.41,1,10/08/19,529.93,1
11/08/22,483.44,496.44,481.64,486.91,90635344,11/05/22,,,11/02/22,642.99,1,10/11/22,596.81,1,10/08/22,,
11/08/23,490.78,501.13,485.27,491.7,94595521,11/05/23,629.13,1,11/02/23,631.66,1,10/11/23,586.63,1,10/08/23,524.13,1
11/08/24,494.35,509.79,490.79,504.8,95959518,11/05/24,631.97,1,11/02/24,625.45,1,10/11/24,596.88,1,10/08/24,517.11,1
11/08/25,509.15,513.34,487.41,497.53,118888687,11/05/25,633.25,1,11/02/25,631.56,1,10/11/25,602.23,1,10/08/25,513.65,1
11/08/26,497.42,497.7,482.38,493.63,93120233,11/05/26,628.93,1,11/02/26,,,10/11/26,599.72,1,10/08/26,515.44,1
11/08/29,497.09,508.91,497.09,505.34,52557050,11/05/29,,,11/02/28,639.16,1,10/11/29,586.89,1,10/08/29,,
11/08/30,507.49,510.62,498.49,504.26,72251324,11/05/30,633.71,1,11/02/28,639.16,1,10/11/30,586.34,1,10/08/30,516.24,1
11/08/31,506.17,523.53,504.86,517.06,127653820,11/05/31,644.78,1,11/02/28,639.16,1,10/11/30,586.34,1,10/08/31,517.45,1
11/09/01,517.36,517.6,504.87,513.03,98216914,11/06/01,638.97,1,11/03/01,635.75,1,10/12/01,601.82,1,10/09/01,531.06,1
11/09/02,508.29,508.29,492.59,496.23,92714832,11/06/02,627.4,1,11/03/02,631.59,1,10/12/02,610.92,1,10/09/02,531.49,1
11/09/05,495.01,495.05,468.05,470.75,97891908,11/06/05,,,11/03/05,,,10/12/05,,,10/09/05,,
11/09/06,470.97,477.62,462.79,466.34,113875888,11/06/06,627.9,1,11/03/06,,,10/12/06,611.9,1,10/09/06,537.41,1
11/09/07,466.81,484.95,466.81,484.95,95030596,11/06/07,629.1,1,11/03/07,630.49,1,10/12/07,616.05,1,10/09/07,534.17,1
11/09/08,484.75,490.91,477.98,485.62,85874830,11/06/08,624.74,1,11/03/08,631.18,1,10/12/08,613.43,1,10/09/08,538.03,1
11/09/09,482.19,483.66,465.99,466.61,101177879,11/06/09,633.29,1,11/03/09,628.93,1,10/12/09,611.78,1,10/09/09,543.12,1
11/09/12,465.81,465.87,447.52,455.58,111912562,11/06/12,,,11/03/12,,,10/12/12,,,10/09/12,,
11/09/13,459.79,467.28,448.05,463.28,110208137,11/06/13,626.65,1,11/03/13,,,10/12/13,618.3,1,10/09/13,546.68,1
11/09/14,459.49,478.83,458.48,478.29,111738345,11/06/14,636.45,1,11/03/14,605.12,1,10/12/14,618.05,1,10/09/14,547.93,1
11/09/15,482.14,496.1,481.26,491.84,118021689,11/06/15,629.18,1,11/03/15,586.83,1,10/12/15,617.59,1,10/09/15,546.73,1
11/09/16,497.03,503.78,493.15,497.83,196417604,11/06/16,628.07,1,11/03/16,576.24,1,10/12/16,618.01,1,10/09/16,545.76,1
11/09/19,492.32,492.43,479.92,484.09,81953417,11/06/19,,,11/03/19,,,10/12/19,,,10/09/19,,
11/09/20,480.96,496.85,480.91,496.7,80015167,11/06/20,630.57,1,11/03/20,,,10/12/20,617.9,1,10/09/20,549.98,1
11/09/21,495.41,495.41,483.8,485.22,77919704,11/06/21,642.17,1,11/03/21,603.58,1,10/12/21,623.11,1,10/09/21,548.72,1
11/09/22,482.83,482.83,459.51,461.3,112645040,11/06/22,641.56,1,11/03/22,600.22,1,10/12/22,622.82,1,10/09/22,542.83,1
11/09/23,465.88,466.8,444.13,463.05,106088744,11/06/23,630.96,1,11/03/23,602.05,1,10/12/23,622.4,1,10/09/23,540.66,1
11/09/26,458.85,480.23,456.22,474.38,105926861,11/06/26,,,11/03/26,,,10/12/26,,,10/09/26,,
11/09/27,476.67,499.29,476.55,498.78,112605764,11/06/27,627.7,1,11/03/27,,,10/12/27,615.06,1,10/09/27,548.71,1
11/09/28,494.34,504.34,489.99,494.68,86390881,11/06/28,632.59,1,11/03/28,614.51,1,10/12/28,615.38,1,10/09/28,548.64,1
11/09/29,492.25,504.6,491,499.65,83963409,11/06/29,643.79,1,11/03/29,614.04,1,10/12/29,617.51,1,10/09/29,546.53,1
11/09/30,496.83,496.83,482.43,487.21,95859951,11/06/30,651.43,1,11/03/30,624.14,1,10/12/30,611.3,1,10/09/30,545.46,1
11/10/03,470.89,480.76,470.61,476.28,62183606,11/07/03,,,11/04/03,,,11/01/03,618.56,1,10/10/03,,
11/10/04,467.88,467.88,453.97,461.34,97433065,11/07/04,658.1,1,11/04/04,634.69,1,11/01/04,617.35,1,10/10/04,537.68,1
11/10/05,469.48,483.08,465.4,482.37,89690522,11/07/05,657.73,1,11/04/05,634.61,1,11/01/05,613.47,1,10/10/05,544.36,1
11/10/06,485.21,497.94,483.37,497.93,110973429,11/07/06,656.99,1,11/04/06,637.69,1,11/01/06,616.55,1,10/10/06,549.03,1
11/10/07,498.15,506.77,494.85,500.97,86326494,11/07/07,661.2,1,11/04/07,633.91,1,11/01/07,614.23,1,10/10/07,549.52,1
11/10/10,503.3,517.22,499.29,515.37,77688030,11/07/10,,,11/04/10,,,11/01/10,606.01,1,10/10/10,,
11/10/11,513.48,518.12,509.13,516.71,76772295,11/07/11,639.85,1,11/04/11,635.06,1,11/01/11,614.44,1,10/10/11,553.07,1
11/10/12,515.2,529.87,511.08,528.15,95886757,11/07/12,635.22,1,11/04/12,626.05,1,11/01/12,625.25,1,10/10/12,552.82,1
11/10/13,526.36,531.57,518.82,521.86,93987618,11/07/13,643.41,1,11/04/13,632.23,1,11/01/13,625.22,1,10/10/13,563.99,1
11/10/14,523.43,532.95,519.51,527.02,89738991,11/07/14,638.06,1,11/04/14,629.63,1,11/01/14,625.2,1,10/10/14,565.95,1
11/10/17,531.11,536.87,514.59,518.11,85713055,11/07/17,,,11/04/17,,,11/01/17,625.1,1,10/10/17,,
11/10/18,510.07,522.4,508.58,520.02,64052651,11/07/18,627.91,1,11/04/18,619.18,1,11/01/18,630.74,1,10/10/18,570.9,1
11/10/19,522.53,528.06,519.94,522.77,71709906,11/07/19,635.2,1,11/04/19,620.78,1,11/01/19,625.22,1,10/10/19,568.11,1
11/10/20,514.54,522.35,509.48,510.3,85702468,11/07/20,637.83,1,11/04/20,638.26,1,11/01/20,618.87,1,10/10/20,571.14,1
11/10/21,512.4,527.67,511.26,527.46,94635440,11/07/21,643.19,1,11/04/21,642.23,1,11/01/21,622.07,1,10/10/21,578.25,1
11/10/24,530.19,536.49,525.49,535.52,72511858,11/07/24,,,11/04/24,,,11/01/24,622.06,1,10/10/24,,
11/10/25,533.74,543.39,527.77,534.12,85253444,11/07/25,648.21,1,11/04/25,,,11/01/25,621.13,1,10/10/25,581.48,1
11/10/26,534.2,541.98,526.74,532,80960996,11/07/26,647.66,1,11/04/26,647.6,1,11/01/26,628.29,1,10/10/26,579.38,1
11/10/27,532.67,559.18,532.37,558.39,139535895,11/07/27,639.11,1,11/04/27,652,1,11/01/27,630.68,1,10/10/27,575.44,1
11/10/28,559.96,566.08,555.41,558.96,107953266,11/07/28,632.66,1,11/04/28,657.39,1,11/01/28,626.41,1,10/10/28,577.68,1
11/10/31,554.17,555.11,541.57,541.57,89988233,11/07/31,,,11/04/30,,,11/01/31,623.85,1,10/10/31,,
11/11/01,521.91,524.89,509.47,515.78,107454202,11/08/01,613.91,1,11/05/01,,,11/02/01,633.12,1,10/11/01,578.91,1
11/11/02,520.71,528.88,514.6,526.76,88634812,11/08/02,598.66,1,11/05/02,662.27,1,11/02/02,632.47,1,10/11/02,582.8,1
11/11/03,518.45,544.91,518.3,541.46,121724621,11/08/03,584.48,1,11/05/03,659.71,1,11/02/03,633.43,1,10/11/03,580.01,1
11/11/04,544.27,544.27,526.19,528.86,93641188,11/08/04,563.47,1,11/05/04,648.92,1,11/02/04,635.52,1,10/11/04,589.62,1
11/11/07,524.47,533.67,518.71,525.59,81928061,11/08/07,,,11/05/07,,,11/02/07,641.81,1,10/11/07,,
11/11/08,526.88,538.36,526.25,528.47,75615983,11/08/08,520.43,0,11/05/08,,,11/02/08,645.53,1,10/11/08,590.91,1
11/11/09,532.77,536.22,512.66,517.34,105749208,11/08/09,522.43,1,11/05/09,652.63,1,11/02/09,645.27,1,10/11/09,594.3,1
11/11/10,512.74,525.39,512.65,519.41,82189170,11/08/10,498.86,0,11/05/10,660.17,1,11/02/10,646.2,1,10/11/10,588.48,1
11/11/11,521.09,536.4,518.74,535.83,80477235,11/08/11,515.61,0,11/05/11,659.64,1,11/02/11,648.95,1,10/11/11,588.11,1
11/11/14,538.74,540.12,525.58,529.52,70171438,11/08/14,,,11/05/14,,,11/02/14,651.54,1,10/11/14,,
11/11/15,524.63,530.58,515.52,524.49,79629926,11/08/15,535.87,1,11/05/15,,,11/02/15,651.2,1,10/11/15,593.94,1
11/11/16,521.28,532.02,518.28,522.79,72984240,11/08/16,531.89,1,11/05/16,650.94,1,11/02/16,652.47,1,10/11/16,582.69,1
11/11/17,520.1,522.5,511.46,517.02,81366261,11/08/17,527.65,1,11/05/17,640.36,1,11/02/17,651.39,1,10/11/17,585.88,1
11/11/18,513.75,520.3,510.53,512.42,78457958,11/08/18,497.55,0,11/05/18,643.78,1,11/02/18,653.1,1,10/11/18,597.38,1
11/11/21,509.42,509.76,494.72,495.2,83923957,11/08/21,,,11/05/21,,,11/02/21,643.9,1,10/11/21,,
11/11/22,498.33,501.52,489.43,489.43,70950969,11/08/22,486.91,0,11/05/22,,,11/02/22,642.99,1,10/11/22,596.81,1
11/11/23,485.74,493.31,482.58,482.58,88364174,11/08/23,491.7,1,11/05/23,629.13,1,11/02/23,631.66,1,10/11/23,586.63,1
11/11/24,487.36,492.07,478.7,481.23,66451189,11/08/24,504.8,1,11/05/24,631.97,1,11/02/24,625.45,1,10/11/24,596.88,1
11/11/25,481.25,488.99,475.77,486.12,60459571,11/08/25,497.53,1,11/05/25,633.25,1,11/02/25,631.56,1,10/11/25,602.23,1
11/11/28,494.58,508.43,494.58,507.73,81248245,11/08/28,,,11/05/28,,,11/02/28,639.16,1,10/11/28,,
11/11/29,505.92,513.98,503.25,512.04,74354483,11/08/29,505.34,0,11/05/29,,,11/02/28,639.16,1,10/11/29,586.89,1
11/11/30,507.27,539.62,505.85,536.67,124251489,11/08/30,504.26,0,11/05/30,633.71,1,11/02/28,639.16,1,10/11/30,586.34,1
11/12/01,536.08,538.15,530.69,531.89,88435263,11/09/01,513.03,0,11/06/01,638.97,1,11/03/01,635.75,1,10/12/01,601.82,1
11/12/02,539.03,542.49,533.8,535.83,84011190,11/09/02,496.23,0,11/06/02,627.4,1,11/03/02,631.59,1,10/12/02,610.92,1
11/12/05,540.74,543.02,537,538.23,81261710,11/09/05,470.75,0,11/06/05,,,11/03/05,,,10/12/05,,
11/12/06,535.07,536.88,529.77,531.84,92783263,11/09/06,466.34,0,11/06/06,627.9,1,11/03/06,,,10/12/06,611.9,1
11/12/07,540.09,540.23,522.64,528.64,74910965,11/09/07,484.95,0,11/06/07,629.1,1,11/03/07,630.49,1,10/12/07,616.05,1
11/12/08,532.95,534.62,517.96,518.16,93917895,11/09/08,485.62,0,11/06/08,624.74,1,11/03/08,631.18,1,10/12/08,613.43,1
11/12/09,513.65,528.22,512.32,526.96,87111902,11/09/09,466.61,0,11/06/09,633.29,1,11/03/09,628.93,1,10/12/09,611.78,1
11/12/12,524.11,524.23,510.38,510.38,78579433,11/09/12,455.58,0,11/06/12,,,11/03/12,,,10/12/12,,
11/12/13,511.34,516.13,506.92,509.83,77522796,11/09/13,463.28,0,11/06/13,626.65,1,11/03/13,,,10/12/13,618.3,1
11/12/14,507.1,509.28,500.58,500.58,86157591,11/09/14,478.29,0,11/06/14,636.45,1,11/03/14,605.12,1,10/12/14,618.05,1
11/12/15,503.16,510.68,501.26,505.27,80967942,11/09/15,491.84,0,11/06/15,629.18,1,11/03/15,586.83,1,10/12/15,617.59,1
11/12/16,507.52,508.91,502.52,503.08,163824162,11/09/16,497.83,0,11/06/16,628.07,1,11/03/16,576.24,1,10/12/16,618.01,1
11/12/19,499.04,509.04,498.52,500.61,57473832,11/09/19,484.09,0,11/06/19,,,11/03/19,,,10/12/19,,
